confirmed,death,state,Date
29138,768,Puerto Rico,10/19/2020
29585,769,Puerto Rico,10/20/2020
29717,774,Puerto Rico,10/21/2020
29804,783,Puerto Rico,10/22/2020
30956,791,Puerto Rico,10/23/2020
31072,794,Puerto Rico,10/24/2020
31737,801,Puerto Rico,10/25/2020
32198,804,Puerto Rico,10/26/2020
32461,808,Puerto Rico,10/27/2020
32527,813,Puerto Rico,10/28/2020
33279,814,Puerto Rico,10/29/2020
33853,820,Puerto Rico,10/30/2020
34138,822,Puerto Rico,10/31/2020
34541,832,Puerto Rico,11/1/2020
35405,839,Puerto Rico,11/2/2020
35750,842,Puerto Rico,11/3/2020
35807,850,Puerto Rico,11/4/2020
36101,855,Puerto Rico,11/5/2020
36904,862,Puerto Rico,11/6/2020
37490,862,Puerto Rico,11/7/2020
38100,872,Puerto Rico,11/8/2020
38581,882,Puerto Rico,11/9/2020
38856,889,Puerto Rico,11/10/2020
39120,901,Puerto Rico,11/11/2020
40452,909,Puerto Rico,11/12/2020
41119,914,Puerto Rico,11/13/2020
41772,921,Puerto Rico,11/14/2020
42479,935,Puerto Rico,11/15/2020
43016,942,Puerto Rico,11/16/2020
43585,951,Puerto Rico,11/17/2020
43910,971,Puerto Rico,11/18/2020
44431,982,Puerto Rico,11/19/2020
45335,991,Puerto Rico,11/20/2020
46434,1012,Puerto Rico,11/21/2020
47459,1017,Puerto Rico,11/22/2020
48200,1032,Puerto Rico,11/23/2020
48548,1038,Puerto Rico,11/24/2020
48725,1052,Puerto Rico,11/25/2020
49226,1069,Puerto Rico,11/26/2020
50678,1076,Puerto Rico,11/27/2020
51581,1083,Puerto Rico,11/28/2020
51702,1094,Puerto Rico,11/29/2020
52545,1106,Puerto Rico,11/30/2020
53320,1122,Puerto Rico,12/1/2020
53708,1144,Puerto Rico,12/2/2020
54105,1155,Puerto Rico,12/3/2020
54597,1173,Puerto Rico,12/4/2020
55532,1185,Puerto Rico,12/5/2020
56671,1192,Puerto Rico,12/6/2020
0,0,Rhode Island,1/22/2020
0,0,Rhode Island,1/23/2020
0,0,Rhode Island,1/24/2020
0,0,Rhode Island,1/25/2020
0,0,Rhode Island,1/26/2020
0,0,Rhode Island,1/27/2020
0,0,Rhode Island,1/28/2020
0,0,Rhode Island,1/29/2020
0,0,Rhode Island,1/30/2020
0,0,Rhode Island,1/31/2020
0,0,Rhode Island,2/1/2020
0,0,Rhode Island,2/2/2020
0,0,Rhode Island,2/3/2020
0,0,Rhode Island,2/4/2020
0,0,Rhode Island,2/5/2020
0,0,Rhode Island,2/6/2020
0,0,Rhode Island,2/7/2020
0,0,Rhode Island,2/8/2020
0,0,Rhode Island,2/9/2020
0,0,Rhode Island,2/10/2020
0,0,Rhode Island,2/11/2020
0,0,Rhode Island,2/12/2020
0,0,Rhode Island,2/13/2020
0,0,Rhode Island,2/14/2020
0,0,Rhode Island,2/15/2020
0,0,Rhode Island,2/16/2020
0,0,Rhode Island,2/17/2020
0,0,Rhode Island,2/18/2020
0,0,Rhode Island,2/19/2020
0,0,Rhode Island,2/20/2020
0,0,Rhode Island,2/21/2020
0,0,Rhode Island,2/22/2020
0,0,Rhode Island,2/23/2020
0,0,Rhode Island,2/24/2020
0,0,Rhode Island,2/25/2020
0,0,Rhode Island,2/26/2020
0,0,Rhode Island,2/27/2020
0,0,Rhode Island,2/28/2020
0,0,Rhode Island,2/29/2020
1,0,Rhode Island,3/1/2020
2,0,Rhode Island,3/2/2020
2,0,Rhode Island,3/3/2020
2,0,Rhode Island,3/4/2020
2,0,Rhode Island,3/5/2020
2,0,Rhode Island,3/6/2020
3,0,Rhode Island,3/7/2020
3,0,Rhode Island,3/8/2020
3,0,Rhode Island,3/9/2020
3,0,Rhode Island,3/10/2020
5,0,Rhode Island,3/11/2020
3,0,Rhode Island,3/12/2020
12,0,Rhode Island,3/13/2020
20,0,Rhode Island,3/14/2020
20,0,Rhode Island,3/15/2020
21,0,Rhode Island,3/16/2020
23,0,Rhode Island,3/17/2020
33,0,Rhode Island,3/18/2020
44,0,Rhode Island,3/19/2020
54,0,Rhode Island,3/20/2020
66,1,Rhode Island,3/21/2020
83,1,Rhode Island,3/22/2020
106,1,Rhode Island,3/23/2020
124,1,Rhode Island,3/24/2020
132,1,Rhode Island,3/25/2020
165,1,Rhode Island,3/26/2020
203,1,Rhode Island,3/27/2020
239,2,Rhode Island,3/28/2020
294,3,Rhode Island,3/29/2020
408,4,Rhode Island,3/30/2020
488,11,Rhode Island,3/31/2020
566,11,Rhode Island,4/1/2020
645,12,Rhode Island,4/2/2020
711,11,Rhode Island,4/3/2020
806,21,Rhode Island,4/4/2020
922,22,Rhode Island,4/5/2020
1082,24,Rhode Island,4/6/2020
1229,27,Rhode Island,4/7/2020
1450,32,Rhode Island,4/8/2020
1727,40,Rhode Island,4/9/2020
1727,40,Rhode Island,4/10/2020
2349,63,Rhode Island,4/11/2020
2665,63,Rhode Island,4/12/2020
2665,63,Rhode Island,4/13/2020
3251,77,Rhode Island,4/14/2020
3251,77,Rhode Island,4/15/2020
3529,84,Rhode Island,4/16/2020
4177,115,Rhode Island,4/17/2020
4491,134,Rhode Island,4/18/2020
4706,147,Rhode Island,4/19/2020
5090,152,Rhode Island,4/20/2020
5500,168,Rhode Island,4/21/2020
5841,178,Rhode Island,4/22/2020
6256,189,Rhode Island,4/23/2020
6699,202,Rhode Island,4/24/2020
7129,215,Rhode Island,4/25/2020
7439,226,Rhode Island,4/26/2020
7708,233,Rhode Island,4/27/2020
7927,239,Rhode Island,4/28/2020
8247,251,Rhode Island,4/29/2020
8621,364,Rhode Island,4/30/2020
8962,364,Rhode Island,5/1/2020
9289,376,Rhode Island,5/2/2020
9477,376,Rhode Island,5/3/2020
9652,376,Rhode Island,5/4/2020
9933,376,Rhode Island,5/5/2020
10205,376,Rhode Island,5/6/2020
10530,388,Rhode Island,5/7/2020
10779,399,Rhode Island,5/8/2020
10989,480,Rhode Island,5/9/2020
11274,480,Rhode Island,5/10/2020
11450,480,Rhode Island,5/11/2020
11614,480,Rhode Island,5/12/2020
11835,480,Rhode Island,5/13/2020
12016,480,Rhode Island,5/14/2020
12219,480,Rhode Island,5/15/2020
12434,548,Rhode Island,5/16/2020
12674,548,Rhode Island,5/17/2020
12795,548,Rhode Island,5/18/2020
12951,548,Rhode Island,5/19/2020
13356,548,Rhode Island,5/20/2020
13571,556,Rhode Island,5/21/2020
13736,579,Rhode Island,5/22/2020
13952,619,Rhode Island,5/23/2020
14065,619,Rhode Island,5/24/2020
14065,619,Rhode Island,5/25/2020
14210,634,Rhode Island,5/26/2020
14353,655,Rhode Island,5/27/2020
14494,677,Rhode Island,5/28/2020
14635,693,Rhode Island,5/29/2020
14819,711,Rhode Island,5/30/2020
14928,825,Rhode Island,5/31/2020
14991,825,Rhode Island,6/1/2020
15112,825,Rhode Island,6/2/2020
15219,825,Rhode Island,6/3/2020
15325,825,Rhode Island,6/4/2020
15441,825,Rhode Island,6/5/2020
15441,872,Rhode Island,6/6/2020
15441,872,Rhode Island,6/7/2020
15642,872,Rhode Island,6/8/2020
15691,872,Rhode Island,6/9/2020
15756,872,Rhode Island,6/10/2020
15862,872,Rhode Island,6/11/2020
15947,872,Rhode Island,6/12/2020
15947,883,Rhode Island,6/13/2020
15947,883,Rhode Island,6/14/2020
16093,883,Rhode Island,6/15/2020
16164,883,Rhode Island,6/16/2020
16213,883,Rhode Island,6/17/2020
16269,885,Rhode Island,6/18/2020
16337,894,Rhode Island,6/19/2020
16337,908,Rhode Island,6/20/2020
16337,908,Rhode Island,6/21/2020
16459,908,Rhode Island,6/22/2020
16533,908,Rhode Island,6/23/2020
16606,912,Rhode Island,6/24/2020
16640,920,Rhode Island,6/25/2020
16661,927,Rhode Island,6/26/2020
16661,927,Rhode Island,6/27/2020
16661,927,Rhode Island,6/28/2020
16764,946,Rhode Island,6/29/2020
16813,980,Rhode Island,6/30/2020
16853,980,Rhode Island,7/1/2020
16941,980,Rhode Island,7/2/2020
16991,980,Rhode Island,7/3/2020
16991,980,Rhode Island,7/4/2020
16991,980,Rhode Island,7/5/2020
16991,980,Rhode Island,7/6/2020
17154,980,Rhode Island,7/7/2020
17204,980,Rhode Island,7/8/2020
17243,980,Rhode Island,7/9/2020
17312,980,Rhode Island,7/10/2020
17312,987,Rhode Island,7/11/2020
17312,987,Rhode Island,7/12/2020
17487,987,Rhode Island,7/13/2020
17588,987,Rhode Island,7/14/2020
17640,987,Rhode Island,7/15/2020
17711,988,Rhode Island,7/16/2020
17793,990,Rhode Island,7/17/2020
17793,991,Rhode Island,7/18/2020
17793,991,Rhode Island,7/19/2020
17904,995,Rhode Island,7/20/2020
17986,996,Rhode Island,7/21/2020
18062,997,Rhode Island,7/22/2020
18148,1001,Rhode Island,7/23/2020
18224,1002,Rhode Island,7/24/2020
18224,1002,Rhode Island,7/25/2020
18224,1002,Rhode Island,7/26/2020
18515,1004,Rhode Island,7/27/2020
18725,1005,Rhode Island,7/28/2020
18800,1007,Rhode Island,7/29/2020
18950,1007,Rhode Island,7/30/2020
19022,1020,Rhode Island,7/31/2020
19022,1020,Rhode Island,8/1/2020
19022,1020,Rhode Island,8/2/2020
19246,1020,Rhode Island,8/3/2020
19390,1020,Rhode Island,8/4/2020
19481,1020,Rhode Island,8/5/2020
19611,1020,Rhode Island,8/6/2020
19738,1020,Rhode Island,8/7/2020
19738,1025,Rhode Island,8/8/2020
19738,1025,Rhode Island,8/9/2020
19934,1025,Rhode Island,8/10/2020
20053,1025,Rhode Island,8/11/2020
20129,1025,Rhode Island,8/12/2020
20240,1025,Rhode Island,8/13/2020
20335,1025,Rhode Island,8/14/2020
20335,1027,Rhode Island,8/15/2020
20335,1027,Rhode Island,8/16/2020
20572,1027,Rhode Island,8/17/2020
20692,1027,Rhode Island,8/18/2020
20795,1027,Rhode Island,8/19/2020
20871,1028,Rhode Island,8/20/2020
21022,1030,Rhode Island,8/21/2020
21022,1038,Rhode Island,8/22/2020
21022,1038,Rhode Island,8/23/2020
21302,1038,Rhode Island,8/24/2020
21372,1039,Rhode Island,8/25/2020
21454,1041,Rhode Island,8/26/2020
21589,1044,Rhode Island,8/27/2020
21683,1046,Rhode Island,8/28/2020
21683,1046,Rhode Island,8/29/2020
21683,1046,Rhode Island,8/30/2020
21949,1067,Rhode Island,8/31/2020
22002,1067,Rhode Island,9/1/2020
22078,1067,Rhode Island,9/2/2020
22143,1067,Rhode Island,9/3/2020
22243,1067,Rhode Island,9/4/2020
22243,1069,Rhode Island,9/5/2020
22243,1069,Rhode Island,9/6/2020
22243,1069,Rhode Island,9/7/2020
22592,1069,Rhode Island,9/8/2020
22676,1069,Rhode Island,9/9/2020
22782,1069,Rhode Island,9/10/2020
22905,1071,Rhode Island,9/11/2020
22905,1071,Rhode Island,9/12/2020
22905,1071,Rhode Island,9/13/2020
23130,1075,Rhode Island,9/14/2020
23250,1078,Rhode Island,9/15/2020
23358,1081,Rhode Island,9/16/2020
23488,1085,Rhode Island,9/17/2020
23620,1088,Rhode Island,9/18/2020
23620,1088,Rhode Island,9/19/2020
23620,1088,Rhode Island,9/20/2020
23932,1097,Rhode Island,9/21/2020
24044,1099,Rhode Island,9/22/2020
24177,1103,Rhode Island,9/23/2020
24311,1106,Rhode Island,9/24/2020
24181,1107,Rhode Island,9/25/2020
24181,1107,Rhode Island,9/26/2020
24181,1107,Rhode Island,9/27/2020
24424,1110,Rhode Island,9/28/2020
24556,1113,Rhode Island,9/29/2020
24748,1114,Rhode Island,9/30/2020
24914,1117,Rhode Island,10/1/2020
25076,1118,Rhode Island,10/2/2020
25076,1118,Rhode Island,10/3/2020
25076,1118,Rhode Island,10/4/2020
25419,1121,Rhode Island,10/5/2020
25596,1125,Rhode Island,10/6/2020
25776,1126,Rhode Island,10/7/2020
26045,1127,Rhode Island,10/8/2020
26294,1130,Rhode Island,10/9/2020
26294,1130,Rhode Island,10/10/2020
26294,1130,Rhode Island,10/11/2020
26294,1130,Rhode Island,10/12/2020
26960,1139,Rhode Island,10/13/2020
27164,1147,Rhode Island,10/14/2020
27438,1149,Rhode Island,10/15/2020
27691,1152,Rhode Island,10/16/2020
27691,1152,Rhode Island,10/17/2020
27691,1152,Rhode Island,10/18/2020
28347,1159,Rhode Island,10/19/2020
28649,1164,Rhode Island,10/20/2020
29123,1169,Rhode Island,10/21/2020
29594,1173,Rhode Island,10/22/2020
30118,1177,Rhode Island,10/23/2020
30118,1177,Rhode Island,10/24/2020
30118,1177,Rhode Island,10/25/2020
31024,1184,Rhode Island,10/26/2020
31445,1188,Rhode Island,10/27/2020
31944,1192,Rhode Island,10/28/2020
32312,1195,Rhode Island,10/29/2020
32874,1201,Rhode Island,10/30/2020
32874,1201,Rhode Island,10/31/2020
32874,1201,Rhode Island,11/1/2020
34120,1210,Rhode Island,11/2/2020
34543,1212,Rhode Island,11/3/2020
35122,1214,Rhode Island,11/4/2020
35750,1222,Rhode Island,11/5/2020
36380,1224,Rhode Island,11/6/2020
36380,1224,Rhode Island,11/7/2020
36380,1224,Rhode Island,11/8/2020
38009,1233,Rhode Island,11/9/2020
38798,1237,Rhode Island,11/10/2020
39776,1243,Rhode Island,11/11/2020
40764,1250,Rhode Island,11/12/2020
41529,1254,Rhode Island,11/13/2020
41529,1254,Rhode Island,11/14/2020
41529,1254,Rhode Island,11/15/2020
43923,1270,Rhode Island,11/16/2020
44528,1278,Rhode Island,11/17/2020
45911,1284,Rhode Island,11/18/2020
46951,1288,Rhode Island,11/19/2020
48001,1294,Rhode Island,11/20/2020
48001,1294,Rhode Island,11/21/2020
48001,1294,Rhode Island,11/22/2020
50573,1309,Rhode Island,11/23/2020
51424,1325,Rhode Island,11/24/2020
52317,1335,Rhode Island,11/25/2020
52317,1335,Rhode Island,11/26/2020
53954,1346,Rhode Island,11/27/2020
53954,1346,Rhode Island,11/28/2020
53954,1346,Rhode Island,11/29/2020
56723,1373,Rhode Island,11/30/2020
57906,1380,Rhode Island,12/1/2020
59005,1391,Rhode Island,12/2/2020
60722,1400,Rhode Island,12/3/2020
62137,1413,Rhode Island,12/4/2020
62137,1413,Rhode Island,12/5/2020
62137,1413,Rhode Island,12/6/2020
0,0,South Carolina,1/22/2020
0,0,South Carolina,1/23/2020
0,0,South Carolina,1/24/2020
0,0,South Carolina,1/25/2020
0,0,South Carolina,1/26/2020
0,0,South Carolina,1/27/2020
0,0,South Carolina,1/28/2020
0,0,South Carolina,1/29/2020
0,0,South Carolina,1/30/2020
0,0,South Carolina,1/31/2020
0,0,South Carolina,2/1/2020
0,0,South Carolina,2/2/2020
0,0,South Carolina,2/3/2020
0,0,South Carolina,2/4/2020
0,0,South Carolina,2/5/2020
0,0,South Carolina,2/6/2020
0,0,South Carolina,2/7/2020
0,0,South Carolina,2/8/2020
0,0,South Carolina,2/9/2020
0,0,South Carolina,2/10/2020
0,0,South Carolina,2/11/2020
0,0,South Carolina,2/12/2020
0,0,South Carolina,2/13/2020
0,0,South Carolina,2/14/2020
0,0,South Carolina,2/15/2020
0,0,South Carolina,2/16/2020
0,0,South Carolina,2/17/2020
0,0,South Carolina,2/18/2020
0,0,South Carolina,2/19/2020
0,0,South Carolina,2/20/2020
0,0,South Carolina,2/21/2020
0,0,South Carolina,2/22/2020
0,0,South Carolina,2/23/2020
0,0,South Carolina,2/24/2020
0,0,South Carolina,2/25/2020
0,0,South Carolina,2/26/2020
0,0,South Carolina,2/27/2020
0,0,South Carolina,2/28/2020
0,0,South Carolina,2/29/2020
0,0,South Carolina,3/1/2020
0,0,South Carolina,3/2/2020
0,0,South Carolina,3/3/2020
0,0,South Carolina,3/4/2020
0,0,South Carolina,3/5/2020
0,0,South Carolina,3/6/2020
2,0,South Carolina,3/7/2020
2,0,South Carolina,3/8/2020
3,0,South Carolina,3/9/2020
7,0,South Carolina,3/10/2020
10,0,South Carolina,3/11/2020
7,0,South Carolina,3/12/2020
8,0,South Carolina,3/13/2020
19,0,South Carolina,3/14/2020
19,0,South Carolina,3/15/2020
30,1,South Carolina,3/16/2020
47,1,South Carolina,3/17/2020
60,1,South Carolina,3/18/2020
80,1,South Carolina,3/19/2020
126,3,South Carolina,3/20/2020
174,3,South Carolina,3/21/2020
196,3,South Carolina,3/22/2020
298,5,South Carolina,3/23/2020
342,5,South Carolina,3/24/2020
424,7,South Carolina,3/25/2020
424,9,South Carolina,3/26/2020
542,13,South Carolina,3/27/2020
660,15,South Carolina,3/28/2020
774,16,South Carolina,3/29/2020
925,18,South Carolina,3/30/2020
1083,22,South Carolina,3/31/2020
1293,26,South Carolina,4/1/2020
1554,31,South Carolina,4/2/2020
1700,34,South Carolina,4/3/2020
1917,40,South Carolina,4/4/2020
2049,44,South Carolina,4/5/2020
2232,48,South Carolina,4/6/2020
2417,51,South Carolina,4/7/2020
2417,51,South Carolina,4/8/2020
2793,67,South Carolina,4/9/2020
3067,72,South Carolina,4/10/2020
3211,80,South Carolina,4/11/2020
3320,82,South Carolina,4/12/2020
3391,82,South Carolina,4/13/2020
3553,97,South Carolina,4/14/2020
3656,106,South Carolina,4/15/2020
3931,111,South Carolina,4/16/2020
4099,116,South Carolina,4/17/2020
4248,119,South Carolina,4/18/2020
4377,120,South Carolina,4/19/2020
4446,123,South Carolina,4/20/2020
4439,124,South Carolina,4/21/2020
4761,140,South Carolina,4/22/2020
4917,150,South Carolina,4/23/2020
5070,157,South Carolina,4/24/2020
5253,166,South Carolina,4/25/2020
5498,174,South Carolina,4/26/2020
5613,177,South Carolina,4/27/2020
5735,192,South Carolina,4/28/2020
5882,231,South Carolina,4/29/2020
6095,244,South Carolina,4/30/2020
6258,256,South Carolina,5/1/2020
6489,267,South Carolina,5/2/2020
6626,275,South Carolina,5/3/2020
6757,283,South Carolina,5/4/2020
6841,296,South Carolina,5/5/2020
6936,305,South Carolina,5/6/2020
7142,316,South Carolina,5/7/2020
7367,320,South Carolina,5/8/2020
7531,330,South Carolina,5/9/2020
7653,331,South Carolina,5/10/2020
7792,346,South Carolina,5/11/2020
7927,355,South Carolina,5/12/2020
8030,362,South Carolina,5/13/2020
8189,371,South Carolina,5/14/2020
8407,380,South Carolina,5/15/2020
8661,380,South Carolina,5/16/2020
8816,385,South Carolina,5/17/2020
8942,391,South Carolina,5/18/2020
9056,399,South Carolina,5/19/2020
9175,407,South Carolina,5/20/2020
9381,416,South Carolina,5/21/2020
9638,419,South Carolina,5/22/2020
9895,425,South Carolina,5/23/2020
10096,435,South Carolina,5/24/2020
10178,440,South Carolina,5/25/2020
10416,446,South Carolina,5/26/2020
10623,466,South Carolina,5/27/2020
10788,470,South Carolina,5/28/2020
11131,483,South Carolina,5/29/2020
11394,487,South Carolina,5/30/2020
11861,494,South Carolina,5/31/2020
12148,500,South Carolina,6/1/2020
12419,501,South Carolina,6/2/2020
12470,518,South Carolina,6/3/2020
12526,525,South Carolina,6/4/2020
13458,539,South Carolina,6/5/2020
13538,545,South Carolina,6/6/2020
14302,546,South Carolina,6/7/2020
14800,557,South Carolina,6/8/2020
15228,568,South Carolina,6/9/2020
15759,575,South Carolina,6/10/2020
16441,588,South Carolina,6/11/2020
17170,593,South Carolina,6/12/2020
17955,599,South Carolina,6/13/2020
18795,600,South Carolina,6/14/2020
19378,602,South Carolina,6/15/2020
19990,607,South Carolina,6/16/2020
20556,617,South Carolina,6/17/2020
21533,621,South Carolina,6/18/2020
22608,639,South Carolina,6/19/2020
23756,644,South Carolina,6/20/2020
24661,653,South Carolina,6/21/2020
25666,659,South Carolina,6/22/2020
26572,673,South Carolina,6/23/2020
27897,683,South Carolina,6/24/2020
29022,693,South Carolina,6/25/2020
30335,694,South Carolina,6/26/2020
31939,711,South Carolina,6/27/2020
33320,716,South Carolina,6/28/2020
34644,720,South Carolina,6/29/2020
36399,739,South Carolina,6/30/2020
37919,766,South Carolina,7/1/2020
39701,784,South Carolina,7/2/2020
41532,793,South Carolina,7/3/2020
43386,813,South Carolina,7/4/2020
44847,820,South Carolina,7/5/2020
46380,827,South Carolina,7/6/2020
47352,846,South Carolina,7/7/2020
48909,884,South Carolina,7/8/2020
50691,905,South Carolina,7/9/2020
52419,929,South Carolina,7/10/2020
54699,951,South Carolina,7/11/2020
56648,961,South Carolina,7/12/2020
58168,972,South Carolina,7/13/2020
60389,993,South Carolina,7/14/2020
62245,998,South Carolina,7/15/2020
64083,1070,South Carolina,7/16/2020
66060,1096,South Carolina,7/17/2020
67612,1135,South Carolina,7/18/2020
69986,1155,South Carolina,7/19/2020
71445,1164,South Carolina,7/20/2020
73337,1221,South Carolina,7/21/2020
75042,1285,South Carolina,7/22/2020
76606,1334,South Carolina,7/23/2020
78607,1385,South Carolina,7/24/2020
80008,1465,South Carolina,7/25/2020
81199,1491,South Carolina,7/26/2020
82417,1506,South Carolina,7/27/2020
84109,1565,South Carolina,7/28/2020
85846,1615,South Carolina,7/29/2020
87572,1667,South Carolina,7/30/2020
89016,1712,South Carolina,7/31/2020
90599,1751,South Carolina,8/1/2020
91788,1777,South Carolina,8/2/2020
92951,1793,South Carolina,8/3/2020
94190,1847,South Carolina,8/4/2020
95472,1894,South Carolina,8/5/2020
96797,1942,South Carolina,8/6/2020
98219,1962,South Carolina,8/7/2020
99460,2007,South Carolina,8/8/2020
100435,2031,South Carolina,8/9/2020
101159,2048,South Carolina,8/10/2020
102130,2098,South Carolina,8/11/2020
102974,2144,South Carolina,8/12/2020
103909,2184,South Carolina,8/13/2020
104841,2204,South Carolina,8/14/2020
105882,2260,South Carolina,8/15/2020
106497,2269,South Carolina,8/16/2020
106953,2288,South Carolina,8/17/2020
107672,2343,South Carolina,8/18/2020
108411,2360,South Carolina,8/19/2020
109320,2401,South Carolina,8/20/2020
110378,2459,South Carolina,8/21/2020
111295,2493,South Carolina,8/22/2020
111988,2504,South Carolina,8/23/2020
112551,2511,South Carolina,8/24/2020
113488,2529,South Carolina,8/25/2020
114093,2573,South Carolina,8/26/2020
114598,2628,South Carolina,8/27/2020
115951,2655,South Carolina,8/28/2020
117249,2698,South Carolina,8/29/2020
118324,2709,South Carolina,8/30/2020
118992,2720,South Carolina,8/31/2020
119846,2757,South Carolina,9/1/2020
120503,2794,South Carolina,9/2/2020
121696,2807,South Carolina,9/3/2020
123325,2846,South Carolina,9/4/2020
124289,2877,South Carolina,9/5/2020
124952,2887,South Carolina,9/6/2020
125607,2907,South Carolina,9/7/2020
125908,2912,South Carolina,9/8/2020
126213,2942,South Carolina,9/9/2020
126592,2975,South Carolina,9/10/2020
129046,3028,South Carolina,9/11/2020
129978,3040,South Carolina,9/12/2020
131864,3064,South Carolina,9/13/2020
132680,3077,South Carolina,9/14/2020
133470,3098,South Carolina,9/15/2020
134122,3132,South Carolina,9/16/2020
135446,3158,South Carolina,9/17/2020
136318,3177,South Carolina,9/18/2020
137240,3188,South Carolina,9/19/2020
137708,3199,South Carolina,9/20/2020
138124,3212,South Carolina,9/21/2020
140789,3243,South Carolina,9/22/2020
141686,3262,South Carolina,9/23/2020
142707,3279,South Carolina,9/24/2020
143902,3297,South Carolina,9/25/2020
145273,3323,South Carolina,9/26/2020
145887,3326,South Carolina,9/27/2020
146455,3337,South Carolina,9/28/2020
147634,3359,South Carolina,9/29/2020
147942,3378,South Carolina,9/30/2020
148323,3400,South Carolina,10/1/2020
149185,3409,South Carolina,10/2/2020
150891,3442,South Carolina,10/3/2020
151582,3453,South Carolina,10/4/2020
152159,3456,South Carolina,10/5/2020
152970,3471,South Carolina,10/6/2020
153705,3502,South Carolina,10/7/2020
154755,3514,South Carolina,10/8/2020
155676,3530,South Carolina,10/9/2020
156621,3551,South Carolina,10/10/2020
157406,3552,South Carolina,10/11/2020
158055,3559,South Carolina,10/12/2020
158883,3576,South Carolina,10/13/2020
159809,3593,South Carolina,10/14/2020
161106,3607,South Carolina,10/15/2020
162253,3615,South Carolina,10/16/2020
163214,3637,South Carolina,10/17/2020
163990,3650,South Carolina,10/18/2020
164609,3661,South Carolina,10/19/2020
165493,3696,South Carolina,10/20/2020
166357,3708,South Carolina,10/21/2020
167485,3755,South Carolina,10/22/2020
168549,3777,South Carolina,10/23/2020
169341,3793,South Carolina,10/24/2020
170678,3802,South Carolina,10/25/2020
171501,3823,South Carolina,10/26/2020
172579,3842,South Carolina,10/27/2020
173491,3876,South Carolina,10/28/2020
174591,3889,South Carolina,10/29/2020
175594,3896,South Carolina,10/30/2020
176612,3935,South Carolina,10/31/2020
178023,3936,South Carolina,11/1/2020
178917,3946,South Carolina,11/2/2020
179952,3968,South Carolina,11/3/2020
180870,3985,South Carolina,11/4/2020
181639,3992,South Carolina,11/5/2020
182872,4005,South Carolina,11/6/2020
184742,4015,South Carolina,11/7/2020
185688,4036,South Carolina,11/8/2020
186391,4041,South Carolina,11/9/2020
187738,4062,South Carolina,11/10/2020
188995,4076,South Carolina,11/11/2020
190490,4084,South Carolina,11/12/2020
192101,4101,South Carolina,11/13/2020
194014,4110,South Carolina,11/14/2020
195507,4112,South Carolina,11/15/2020
196617,4143,South Carolina,11/16/2020
197900,4156,South Carolina,11/17/2020
199447,4182,South Carolina,11/18/2020
201160,4201,South Carolina,11/19/2020
203161,4231,South Carolina,11/20/2020
205018,4274,South Carolina,11/21/2020
206295,4283,South Carolina,11/22/2020
207552,4288,South Carolina,11/23/2020
209230,4313,South Carolina,11/24/2020
210905,4317,South Carolina,11/25/2020
210905,4317,South Carolina,11/26/2020
213120,4346,South Carolina,11/27/2020
214911,4346,South Carolina,11/28/2020
216129,4353,South Carolina,11/29/2020
217487,4381,South Carolina,11/30/2020
218912,4404,South Carolina,12/1/2020
220835,4444,South Carolina,12/2/2020
223063,4466,South Carolina,12/3/2020
226013,4496,South Carolina,12/4/2020
229235,4517,South Carolina,12/5/2020
232099,4566,South Carolina,12/6/2020
0,0,South Dakota,1/22/2020
0,0,South Dakota,1/23/2020
0,0,South Dakota,1/24/2020
0,0,South Dakota,1/25/2020
0,0,South Dakota,1/26/2020
0,0,South Dakota,1/27/2020
0,0,South Dakota,1/28/2020
0,0,South Dakota,1/29/2020
0,0,South Dakota,1/30/2020
0,0,South Dakota,1/31/2020
0,0,South Dakota,2/1/2020
0,0,South Dakota,2/2/2020
0,0,South Dakota,2/3/2020
0,0,South Dakota,2/4/2020
0,0,South Dakota,2/5/2020
0,0,South Dakota,2/6/2020
0,0,South Dakota,2/7/2020
0,0,South Dakota,2/8/2020
0,0,South Dakota,2/9/2020
0,0,South Dakota,2/10/2020
0,0,South Dakota,2/11/2020
0,0,South Dakota,2/12/2020
0,0,South Dakota,2/13/2020
0,0,South Dakota,2/14/2020
0,0,South Dakota,2/15/2020
0,0,South Dakota,2/16/2020
0,0,South Dakota,2/17/2020
0,0,South Dakota,2/18/2020
0,0,South Dakota,2/19/2020
0,0,South Dakota,2/20/2020
0,0,South Dakota,2/21/2020
0,0,South Dakota,2/22/2020
0,0,South Dakota,2/23/2020
0,0,South Dakota,2/24/2020
0,0,South Dakota,2/25/2020
0,0,South Dakota,2/26/2020
0,0,South Dakota,2/27/2020
0,0,South Dakota,2/28/2020
0,0,South Dakota,2/29/2020
0,0,South Dakota,3/1/2020
0,0,South Dakota,3/2/2020
0,0,South Dakota,3/3/2020
0,0,South Dakota,3/4/2020
0,0,South Dakota,3/5/2020
0,0,South Dakota,3/6/2020
0,0,South Dakota,3/7/2020
0,0,South Dakota,3/8/2020
0,0,South Dakota,3/9/2020
0,0,South Dakota,3/10/2020
8,1,South Dakota,3/11/2020
7,1,South Dakota,3/12/2020
8,1,South Dakota,3/13/2020
8,1,South Dakota,3/14/2020
8,1,South Dakota,3/15/2020
10,1,South Dakota,3/16/2020
11,1,South Dakota,3/17/2020
11,1,South Dakota,3/18/2020
14,1,South Dakota,3/19/2020
14,1,South Dakota,3/20/2020
